firm,year,pat_any,lgspilltec1,lgspillsic1,lgmalspilltec1,lgmalspillsic1,lgrd1,lsales1,lgrd1_dum
399,1990,0,8.928808,5.297234,10.59014,8.169491,-1,7.489412,1
399,1991,0,8.986702,5.331718,10.64265,8.21986,-1,7.569928,1
399,1992,0,9.043491,5.345897,10.69254,8.270477,-1,7.571989,1
399,1993,0,9.0949,5.343944,10.73776,8.309264,-1,7.625595,1
399,1994,0,9.137289,5.33357,10.77288,8.337156,-1,7.693937,1
399,1995,0,9.181506,5.386371,10.80286,8.372851,-1,7.923348,1
399,1996,0,9.231518,5.453343,10.85142,8.445154,-1,7.984463,1
399,1997,0,9.266663,5.529695,10.88247,8.487622,-1,8.03106,1
399,1998,0,9.309523,5.637995,10.92698,8.54321,-1,8.170186,1
399,1999,0,9.350923,5.671893,10.97537,8.585513,-1,8.223895,1
399,2000,0,9.388793,5.66579,11.01082,8.611457,-1,8.292048,1
399,2001,0,9.416834,5.668711,11.03913,8.645801,-1,8.361942,1
400,1986,1,5.152713,6.686984,8.485166,8.234804,2.607872,4.574711,0
400,1987,0,5.147687,6.697112,8.48393,8.238613,2.554307,4.672829,0
400,1988,0,5.167359,6.698363,8.486498,8.243713,2.503243,4.691348,0
400,1989,0,5.196419,6.699318,8.49722,8.255236,2.454056,4.990433,0
400,1990,0,5.231619,6.713642,8.516051,8.276726,2.406135,4.927254,0
400,1991,0,5.28116,6.742877,8.533775,8.304143,2.243616,4.836282,0
400,1992,0,5.346216,6.7628,8.552784,8.328873,2.081097,4.70953,0
400,1993,0,5.430018,6.778117,8.573691,8.354633,1.918578,4.779123,0
400,1994,0,5.534883,6.785989,8.590988,8.380604,1.924665,4.867535,0
400,1995,1,5.656726,6.794132,8.607062,8.411417,1.926657,4.875197,0
400,1996,1,5.775134,6.873547,8.646682,8.499862,1.92511,4.882802,0
400,1997,1,5.920557,6.927543,8.677653,8.569289,1.762591,4.836282,0
400,1998,1,6.073796,7.026264,8.722012,8.669015,1.600072,4.934474,0
400,1999,0,6.231834,7.132405,8.767878,8.773409,1.437553,4.983607,0
400,2000,0,6.381038,7.218186,8.801395,8.851573,1.275034,4.828314,0
401,1987,1,8.698565,5.79545,11.02234,6.948225,3.279228,4.110874,0
401,1988,1,8.69179,5.78797,11.00844,6.931685,3.224861,4.317488,0
401,1989,1,8.700241,5.794456,11.00643,6.928669,3.172661,4.564348,0
401,1990,1,8.713925,5.813545,11.01381,6.935646,3.222622,4.828314,0
401,1991,1,8.734134,5.84053,11.02241,6.951316,3.299875,5.209486,0
401,1992,1,8.753368,5.864303,11.03261,6.964669,3.392313,5.398163,0
401,1993,1,8.770762,5.899722,11.04423,6.983221,3.493352,5.398163,0
401,1994,1,8.787048,5.93143,11.05198,6.996617,3.536348,5.375278,0
401,1995,1,8.812591,5.958631,11.05926,7.002676,3.538,5.288267,0
401,1996,1,8.875819,5.960659,11.09264,7.003294,3.53617,5.402678,0
401,1997,0,8.923782,5.974053,11.11499,7.019417,3.588642,5.556828,0
401,1998,0,8.989677,5.996037,11.15257,7.043447,3.627627,5.497168,0
401,1999,0,9.052235,6.02065,11.19505,7.071317,3.606169,5.442418,0
401,2000,0,9.09473,6.033067,11.22233,7.085326,3.611791,5.451038,0
401,2001,0,9.128311,6.048456,11.24335,7.101166,3.613368,5.293305,0
402,1981,1,9.507106,6.786491,11.30268,7.76629,6.297945,7.903596,0
402,1982,1,9.551136,6.755079,11.34103,7.750212,6.256258,7.972466,0
402,1983,1,9.600954,6.729868,11.38053,7.739227,6.230437,7.88871,0
402,1984,1,9.647534,6.704881,11.41809,7.726593,6.220438,7.769379,0
402,1985,1,9.70957,6.706922,11.47687,7.747302,6.127484,7.908387,0
402,1986,1,9.772324,6.783927,11.53419,7.816979,6.05167,7.915713,0
402,1987,1,9.838101,6.83504,11.59608,7.870505,6.003676,8.076515,0
402,1988,1,9.895227,6.894229,11.64995,7.935058,6.003301,8.34498,0
402,1989,1,9.957745,6.947378,11.70679,7.996113,6.01949,8.403801,0
402,1990,1,10.02071,7.02007,11.76458,8.063724,5.970482,8.436417,0
402,1991,1,10.07424,7.081645,11.81493,8.121088,5.919541,8.470521,0
402,1992,1,10.12138,7.132546,11.8596,8.17308,5.88583,8.429235,0
402,1993,1,10.16463,7.171867,11.90059,8.216238,5.853292,8.455956,0
402,1994,1,10.19263,7.205011,11.93118,8.255035,5.690773,8.474286,0
402,1995,1,10.20988,7.235619,11.95486,8.292817,5.528254,8.424639,0
402,1996,1,10.24087,7.279707,11.99556,8.345919,5.365735,8.552367,0
402,1997,1,10.26792,7.316321,12.02567,8.381529,5.203216,8.456806,0
402,1998,1,10.31673,7.372545,12.07153,8.429474,5.040697,8.532475,0
402,1999,0,10.36211,7.387439,12.11918,8.456854,4.878178,8.235361,0
402,2000,0,10.39049,7.400658,12.15352,8.48381,4.715659,8.242756,0
403,1981,1,10.18551,7.453156,11.4901,8.882058,2.863957,3.78419,0
403,1982,1,10.21138,7.486863,11.51818,8.913343,2.803641,3.931826,0
403,1983,1,10.2275,7.522916,11.53917,8.94693,2.836013,3.931826,0
403,1984,1,10.24767,7.570013,11.56103,8.992267,2.856142,4.007333,0
403,1985,1,10.28188,7.621705,11.60298,9.046519,2.867038,3.988984,0
403,1986,1,10.31596,7.678934,11.64446,9.104698,2.871368,4.094345,0
403,1987,1,10.35937,7.734997,11.69415,9.168653,2.871727,4.189655,0
403,1988,1,10.39533,7.77617,11.73648,9.219162,2.791559,4.234107,0
403,1989,1,10.43326,7.821028,11.78143,9.271735,2.715168,4.477337,0
403,1990,1,10.47409,7.865655,11.82861,9.326112,2.799945,4.29046,0
403,1991,1,10.50926,7.907684,11.8693,9.373014,2.859046,4.276666,0
403,1992,1,10.5439,7.949459,11.90728,9.417461,2.899994,4.174387,0
403,1993,0,10.57653,7.989779,11.943,9.461111,2.929289,4.248495,0
403,1994,1,10.60261,8.023057,11.97287,9.49455,2.949531,4.219508,0
403,1995,1,10.62955,8.058482,12.00192,9.526275,2.963066,3.688879,0
403,1996,1,10.67505,8.121836,12.05224,9.588406,2.860657,3.401197,0
403,1997,1,10.71778,8.199705,12.09321,9.654091,2.763299,3.465736,0
403,1998,0,10.75465,8.272607,12.13457,9.725063,2.736705,3.465736,0
403,1999,0,10.78609,8.345156,12.1725,9.79427,2.645437,3.044523,0
404,1983,0,7.922696,7.189319,10.0605,8.940956,-1,2.397895,1
404,1984,0,7.934995,7.207675,10.06561,8.95895,-1,2.639057,1
404,1985,1,7.948733,7.239398,10.09874,8.996078,-1,2.890372,1
404,1986,1,7.97807,7.282737,10.13603,9.044434,-1,2.397895,1
404,1987,1,8.022127,7.336823,10.18307,9.10225,-1,2.70805,1
404,1988,0,8.084904,7.397928,10.22993,9.157147,-1,2.944439,1
404,1989,0,8.158672,7.465071,10.28268,9.213789,-1,2.995732,1
404,1990,0,8.220196,7.528859,10.3346,9.269668,-1,3.178054,1
404,1991,0,8.291043,7.612751,10.3833,9.326097,-1,2.944439,1
404,1992,0,8.368457,7.692941,10.43234,9.380879,-1,2.833213,1
404,1993,0,8.452136,7.772264,10.48064,9.433323,-1,2.890372,1
404,1994,0,8.523986,7.839121,10.52155,9.479762,-1,2.890372,1
404,1995,0,8.592859,7.915951,10.55982,9.535821,-1,3.178054,1
404,1996,0,8.68589,8.045686,10.61563,9.627498,-1,3.526361,1
404,1997,0,8.789969,8.140251,10.66275,9.704204,-1,3.401197,1
404,1998,0,8.896161,8.269902,10.72081,9.792108,-1,3.663562,1
404,1999,0,9.040813,8.410775,10.78962,9.880563,-1,3.89182,1
404,2000,0,9.119363,8.51204,10.83466,9.944038,-1,4.007333,1
405,1994,1,11.25707,8.933061,12.74084,9.647329,2.833944,7.800163,0
405,1995,1,11.22069,8.903725,12.70431,9.614976,3.332249,7.861342,0
405,1996,1,11.20542,8.904432,12.69044,9.611447,3.612344,7.860185,0
405,1997,1,11.18714,8.917496,12.67349,9.615918,3.901869,7.688913,0
405,1998,0,11.18279,8.925388,12.67283,9.621483,4.153406,7.77863,0
405,1999,0,11.18332,8.93167,12.68006,9.626678,4.348442,7.971086,0
405,2000,0,11.18158,8.921072,12.68254,9.619554,4.371057,8.184235,0
405,2001,0,11.17569,8.907224,12.6831,9.61107,4.386465,8.206584,0
406,1981,1,8.140985,7.478961,10.0592,8.147665,6.082833,5.749393,0
406,1982,1,8.179276,7.512331,10.0973,8.18888,6.041761,5.81413,0
406,1983,1,8.221725,7.548262,10.13758,8.237757,6.02072,5.981414,0
406,1984,1,8.26817,7.602347,10.17817,8.301424,6.004543,6.047372,0
406,1985,1,8.327014,7.660487,10.23947,8.367201,5.989138,5.937536,0
406,1986,1,8.385695,7.718192,10.29882,8.432024,5.971602,5.998937,0
406,1987,1,8.453328,7.797506,10.3644,8.516872,5.963783,6.2186,0
406,1988,1,8.518372,7.869162,10.42378,8.596667,5.989054,6.481577,0
406,1989,1,8.587013,7.937536,10.48593,8.676278,6.04373,6.609349,0
406,1990,1,8.650357,8.007722,10.54794,8.754747,6.116141,6.729824,0
406,1991,1,8.71243,8.081275,10.60454,8.832057,6.190358,6.928538,0
406,1992,1,8.77454,8.15105,10.65758,8.906683,6.284853,7.070724,0
406,1993,1,8.837672,8.222769,10.70906,8.983727,6.398158,7.191429,0
406,1994,1,8.895184,8.285586,10.75257,9.051369,6.516929,7.237778,0
406,1995,1,8.949681,8.354006,10.79148,9.116459,6.651529,7.462789,0
406,1996,1,9.022515,8.431966,10.84843,9.196027,6.801796,7.682022,0
406,1997,1,9.094621,8.525503,10.89683,9.285674,6.951334,7.798934,0
406,1998,1,9.174931,8.62931,10.95809,9.388735,7.072581,7.865188,0
406,1999,1,9.265064,8.73,11.02641,9.500515,7.355197,8.327001,0
406,2000,0,9.314466,8.81661,11.07172,9.574939,7.488945,8.520188,0
407,1981,0,8.053251,8.270218,9.712787,9.096511,-1,2.197225,1
407,1982,0,8.088123,8.309018,9.7452,9.13068,-1,2.197225,1
407,1983,0,8.141216,8.376225,9.78449,9.189839,-1,2.197225,1
407,1984,0,8.196425,8.459969,9.823407,9.265719,-1,2.484907,1
407,1985,0,8.318646,8.565959,9.912872,9.366315,-1,2.70805,1
407,1986,0,8.421466,8.661266,9.992484,9.458958,.3052867,2.484907,0
407,1987,0,8.521623,8.770594,10.07551,9.562281,.9087528,2.197225,0
408,1987,1,9.513384,8.53479,11.20488,9.150473,.2834963,3.496508,0
408,1988,1,9.52564,8.559748,11.21009,9.172624,.882794,3.688879,0
408,1989,1,9.550559,8.597261,11.22678,9.208805,1.514765,3.7612,0
408,1990,1,9.579806,8.642405,11.25112,9.253105,2.01073,3.912023,0
408,1991,1,9.613586,8.696756,11.2788,9.305338,2.495512,4.304065,0
408,1992,1,9.652658,8.763113,11.3088,9.366627,2.833245,4.488636,0
408,1993,1,9.698004,8.838205,11.34298,9.436893,3.094311,4.744932,0
408,1994,1,9.741141,8.907975,11.37362,9.502493,3.343947,4.820282,0
408,1995,1,9.785085,8.976101,11.40312,9.566827,3.540873,4.983607,0
408,1996,1,9.846353,9.064798,11.44862,9.647392,3.751248,5.181784,0
408,1997,1,9.910058,9.164306,11.49167,9.737523,3.973834,5.313206,0
408,1998,1,9.986324,9.27013,11.54815,9.837976,4.156488,5.370638,0
408,1999,0,10.07938,9.410106,11.61543,9.966933,4.231266,5.313206,0
408,2000,0,10.13067,9.487761,11.66084,10.04245,4.313779,5.509388,0
409,1981,0,9.865189,5.124559,11.23949,6.633976,-1,2.833213,1
409,1982,1,9.913591,5.107287,11.27912,6.630064,-1,2.833213,1
409,1983,0,9.959617,5.076491,11.31625,6.624342,-1,2.564949,1
409,1984,1,10.00113,5.04396,11.35043,6.62379,-1,2.70805,1
409,1985,1,10.06076,4.99742,11.40318,6.614909,-1,2.833213,1
409,1986,0,10.11649,4.988554,11.45382,6.631779,-1,2.995732,1
409,1987,0,10.17703,4.956036,11.5099,6.631785,-1,3.218876,1
409,1988,0,10.22707,4.970208,11.55785,6.655915,-1,3.465736,1
409,1989,0,10.2773,5.005051,11.60782,6.688926,-1,3.663562,1
409,1990,0,10.32594,5.054129,11.65813,6.728132,-1,3.583519,1
409,1991,0,10.3692,5.08077,11.7033,6.758281,-1,3.496508,1
409,1992,0,10.4061,5.095497,11.74239,6.781958,-1,3.433987,1
409,1993,0,10.44018,5.091855,11.77886,6.798403,-1,3.332205,1
409,1994,0,10.46503,5.077893,11.80704,6.799173,.061355,3.465736,0
409,1995,0,10.4816,5.074091,11.82958,6.797881,-.1011639,3.688879,0
409,1996,1,10.50842,5.078364,11.86579,6.80781,-.2636828,3.828641,0
409,1997,1,10.52649,5.085338,11.8925,6.825877,-.4262018,3.871201,0
409,1998,0,10.5635,5.090137,11.93377,6.849965,-.5887207,4.025352,0
409,1999,0,10.5994,5.085159,11.9758,6.862338,.365156,4.219508,0
409,2000,0,10.63301,5.067104,12.00945,6.862058,.7792553,4.454347,0
409,2001,0,10.64436,5.052155,12.02814,6.864111,1.025475,4.488636,0
410,1981,1,9.564604,9.231211,11.02023,9.415622,8.319279,7.913521,0
410,1982,1,9.610161,9.276628,11.06629,9.460907,8.275434,7.982416,0
410,1983,1,9.667749,9.335717,11.11763,9.519627,8.24808,8.02715,0
410,1984,1,9.730817,9.404444,11.16956,9.587318,8.233269,8.085178,0
410,1985,1,9.795817,9.47653,11.22746,9.658043,8.229415,8.177516,0
410,1986,1,9.860058,9.546237,11.284,9.726085,8.233579,8.173858,0
410,1987,1,9.926322,9.625251,11.34137,9.803238,8.252659,8.32579,0
410,1988,1,9.997174,9.71402,11.39728,9.889195,8.291984,8.52932,0
410,1989,1,10.07863,9.815115,11.46051,9.986852,8.34925,8.689465,0
410,1990,1,10.17148,9.928144,11.53157,10.09488,8.410682,8.787373,0
410,1991,1,10.26539,10.03797,11.60272,10.20044,8.477982,8.945333,0
410,1992,1,10.35328,10.14563,11.66721,10.30436,8.554198,9.059866,0
410,1993,1,10.44492,10.25659,11.73327,10.412,8.634258,9.17606,0
410,1994,1,10.52334,10.35167,11.78912,10.50477,8.703679,9.25894,0
410,1995,1,10.58974,10.43778,11.83531,10.58889,8.764597,9.613804,0
410,1996,1,10.65844,10.52677,11.8856,10.67654,8.824638,9.722026,0
410,1997,1,10.729,10.61654,11.93545,10.76488,8.891068,9.8949,0
410,1998,1,10.81095,10.71,12.00084,10.85713,8.965538,10.07057,0
410,1999,1,10.90032,10.80687,12.07103,10.95316,9.151279,10.19981,0
410,2000,0,10.99518,10.8822,12.14266,11.05087,9.213997,10.39556,0
410,2001,0,11.07859,10.93793,12.19982,11.13446,9.280245,10.60567,0
411,1981,0,9.242653,6.621273,10.58109,8.044466,-1,5.855072,1
411,1982,0,9.271356,6.637658,10.61158,8.06626,-1,5.998937,1
411,1983,0,9.291812,6.635446,10.63765,8.076255,-1,6.107023,1
411,1984,0,9.307427,6.654544,10.66276,8.09847,-1,6.104793,1
411,1985,0,9.361907,6.69021,10.71688,8.155643,-1,6.111467,1
411,1986,0,9.411885,6.73593,10.7687,8.216274,-1,6.163315,1
411,1987,0,9.47149,6.799819,10.82896,8.289072,-1,6.278522,1
411,1988,0,9.522123,6.845789,10.88072,8.347094,-1,6.395262,1
411,1989,0,9.574192,6.885714,10.93429,8.400433,-1,6.519147,1
411,1990,0,9.626589,6.932406,10.98886,8.455567,-1,6.674562,1
411,1991,0,9.66874,6.971977,11.03458,8.500535,-1,6.599871,1
411,1992,0,9.709805,7.006119,11.07659,8.546171,-1,6.617403,1
411,1993,0,9.746424,7.027454,11.11506,8.581493,-1,6.576469,1
411,1994,0,9.776708,7.041512,11.14652,8.608172,-1,6.645091,1
411,1995,0,9.805684,7.073744,11.17509,8.646942,-1,6.684612,1
411,1996,0,9.880459,7.124311,11.2357,8.709082,-1,6.785588,1
411,1997,0,9.922839,7.176579,11.27633,8.755436,-1,6.765039,1
411,1998,0,9.9823,7.21398,11.32903,8.799684,-1,6.751101,1
411,1999,0,10.0456,7.232805,11.38438,8.833508,-1,6.917706,1
411,2000,0,10.08233,7.22716,11.42048,8.849919,-1,6.943122,1
411,2001,0,10.11534,7.222063,11.45041,8.864775,-1,7.000334,1
412,1981,0,7.073863,.9162908,9.258311,5.673667,-1,8.013674,1
412,1982,1,7.103896,1.000003,9.290071,5.71356,-1,8.303505,1
412,1983,1,7.153595,1.110224,9.333505,5.737743,-1,8.52238,1
412,1984,1,7.20504,1.221668,9.377679,5.768811,-1,8.645938,1
412,1985,1,7.324329,1.318504,9.473469,5.802363,-1,8.68457,1
412,1986,0,7.427918,1.404326,9.558386,5.837058,-1,8.870241,1
412,1987,0,7.536992,1.448923,9.648459,5.880852,-1,9.156412,1
412,1988,0,7.637113,1.459298,9.726141,5.910353,-1,9.308918,1
412,1989,0,7.736032,1.459956,9.803497,5.930403,-1,9.263597,1
412,1990,0,7.837641,1.463346,9.883277,5.958088,-1,9.33565,1
412,1991,1,7.920918,1.465844,9.945421,5.996011,-1,9.324829,1
412,1992,0,7.997448,1.477997,10.00239,6.027398,-1,9.422463,1
412,1993,0,8.060668,1.451832,10.05139,6.046352,-1,9.505097,1
412,1994,1,8.113777,1.370836,10.09021,6.055686,-1,9.716434,1
412,1995,1,8.150452,1.268682,10.11805,6.061153,-1,9.810988,1
412,1996,1,8.243491,1.106163,10.19293,6.058944,-1,9.976413,1
412,1997,1,8.300676,.9436442,10.23427,6.058597,-1,10.12085,1
412,1998,0,8.401553,.7811253,10.30725,6.062817,-1,10.36505,1
412,1999,0,8.519647,.6186064,10.39479,6.076077,-1,10.48333,1
412,2000,0,8.612247,.4560875,10.45471,6.102819,-1,10.45964,1
412,2001,0,8.709362,.2935686,10.51751,6.125129,-1,10.71157,1
413,1983,0,8.632235,9.586933,10.45339,10.16079,-1,2.302585,1
413,1984,0,8.641102,9.610189,10.45747,10.18182,-1,2.397895,1
413,1985,0,8.695128,9.65222,10.50624,10.22211,-1,2.564949,1
413,1986,0,8.75363,9.708674,10.55542,10.27571,-1,2.833213,1
413,1987,0,8.817164,9.771286,10.61291,10.33734,.2834963,2.772589,0
413,1988,1,8.876384,9.825742,10.66415,10.39025,.1209773,2.70805,0
413,1989,0,8.936771,9.884378,10.71761,10.44547,-.0415416,2.833213,0
413,1990,0,8.991743,9.944303,10.77048,10.5012,.7012651,2.70805,0
413,1991,0,9.03753,10.00006,10.8143,10.55112,1.054226,2.70805,0
413,1992,1,9.08146,10.05197,10.85754,10.59892,.8917071,2.564949,0
413,1993,0,9.120144,10.09901,10.89651,10.64192,1.151266,2.484907,0
413,1994,0,9.154187,10.14341,10.93003,10.68036,.9887471,2.639057,0
413,1995,0,9.195498,10.20376,10.96399,10.73102,.8262282,2.639057,0
413,1996,0,9.260315,10.30249,11.02597,10.8202,.6637093,2.639057,0
413,1997,0,9.311327,10.38825,11.06503,10.89722,.5011904,2.639057,0
413,1998,1,9.366357,10.46749,11.11361,10.97104,.8687714,2.944439,0
413,1999,0,9.426105,10.5407,11.16512,11.039,1.097058,2.995732,0
413,2000,0,9.457903,10.59188,11.19755,11.08538,1.494359,2.995732,0
413,2001,0,9.499188,10.65397,11.23181,11.1375,1.733266,3.135494,0
414,1987,0,9.057119,8.808234,10.78004,9.502099,2.586081,4.465908,0
414,1988,1,9.044229,8.791033,10.76499,9.484444,2.531714,4.905275,0
414,1989,1,9.043178,8.778948,10.76071,9.473598,2.479514,5.099866,0
414,1990,1,9.049487,8.77121,10.76523,9.469883,2.428868,5.214936,0
414,1991,0,9.056721,8.770059,10.7717,9.470254,2.379548,5.332719,0
414,1992,0,9.064108,8.773713,10.78047,9.472598,2.331689,5.398163,0
414,1993,0,9.076118,8.783109,10.79269,9.480218,2.286437,5.493062,0
414,1994,0,9.089623,8.781721,10.80465,9.479691,2.243591,5.442418,0
414,1995,0,9.109907,8.763916,10.821,9.468148,2.203278,5.411646,0
414,1996,0,9.146853,8.761912,10.85744,9.475107,2.275746,5.505332,0
414,1997,0,9.188465,8.780974,10.89031,9.495155,2.329704,5.703783,0
414,1998,0,9.231134,8.810975,10.92615,9.526778,2.457566,5.793014,0
414,1999,0,9.263515,8.84822,10.95807,9.562564,2.624722,5.823046,0
414,2000,0,9.287674,8.865952,10.97945,9.583496,2.803768,5.926926,0
414,2001,0,9.305659,8.881063,10.9949,9.599913,2.877676,5.929589,0
415,1986,0,7.702737,2.895912,10.18388,6.131009,3.301019,3.850147,0
415,1987,0,7.692282,2.875548,10.18027,6.113665,3.247454,3.912023,0
415,1988,0,7.685833,2.850991,10.1787,6.092463,3.196391,3.951244,0
415,1989,0,7.694191,2.860874,10.18615,6.080666,3.147203,4.248495,0
415,1990,1,7.711456,2.881078,10.20107,6.077049,3.099282,4.060443,0
415,1991,0,7.729045,2.949087,10.21581,6.090524,3.05242,3.871201,0
415,1992,0,7.736089,2.994921,10.23112,6.102724,2.950046,3.850147,0
415,1993,0,7.751578,3.03951,10.2478,6.116698,2.970783,3.871201,0
415,1994,1,7.77877,3.061269,10.26258,6.11553,2.928934,3.73767,0
415,1995,0,7.806886,3.070721,10.27912,6.109501,2.829861,3.78419,0
415,1996,0,7.858265,3.082371,10.31678,6.115497,2.735731,3.73767,0
415,1997,0,7.909326,3.100026,10.3459,6.133806,2.646732,3.610918,0
415,1998,0,7.949485,3.109061,10.38077,6.15908,2.562838,3.806663,0
416,1981,0,8.833011,7.142985,10.77847,8.03288,-1,2.70805,1
416,1982,1,8.881966,7.183344,10.81798,8.072923,-1,2.70805,1
416,1983,0,8.927669,7.213107,10.8531,8.104012,-1,2.772589,1
416,1984,0,8.968971,7.23745,10.88646,8.134198,-1,2.772589,1
416,1985,0,9.009972,7.252534,10.92988,8.161879,-1,3.178054,1
416,1986,0,9.043784,7.27345,10.9712,8.190457,-1,3.218876,1
416,1987,0,9.070594,7.279355,11.01292,8.2141,-1,3.218876,1
416,1988,0,9.094317,7.279616,11.04866,8.232424,.2539023,3.295837,0
417,1981,1,9.836022,7.431359,11.09546,7.914691,2.863957,3.806663,0
417,1982,1,9.867679,7.452734,11.12711,7.950658,2.896361,3.806663,0
417,1983,1,9.898317,7.474208,11.15819,7.986759,2.912928,3.970292,0
417,1984,1,9.927517,7.500035,11.18702,8.029666,2.995968,4.189655,0
417,1985,1,10.0046,7.51264,11.2595,8.069424,3.118101,4.406719,0
417,1986,1,10.07537,7.531146,11.32593,8.114001,3.258018,4.564348,0
417,1987,1,10.14939,7.530961,11.39744,8.148941,3.358189,4.564348,0
417,1988,1,10.21313,7.525291,11.45881,8.177016,3.470748,4.727388,0
417,1989,1,10.27513,7.517418,11.51977,8.203877,3.585279,4.804021,0
417,1990,1,10.33563,7.518699,11.58023,8.237565,3.665102,4.890349,0
417,1991,1,10.38433,7.522702,11.62926,8.269457,3.748286,5.003946,0
417,1992,1,10.42971,7.5191,11.67502,8.293015,3.806739,4.997212,0
417,1993,1,10.46823,7.513275,11.71487,8.316578,3.872286,5.147494,0
417,1994,1,10.4996,7.492774,11.74748,8.330032,3.961581,5.375278,0
417,1995,1,10.52952,7.471663,11.77691,8.343963,4.081623,5.613128,0
417,1996,1,10.59639,7.532287,11.84072,8.407665,4.214857,5.743003,0
417,1997,1,10.63166,7.566324,11.87647,8.458978,4.337707,5.855072,0
417,1998,1,10.68599,7.609208,11.92969,8.52143,4.45028,5.950643,0
417,1999,0,10.7422,7.622205,11.98783,8.570323,4.554816,6.011267,0
417,2000,0,10.78014,7.635263,12.02593,8.608822,4.641995,6.061457,0
418,1986,0,10.50228,9.79657,11.92545,10.44881,5.441085,4.941642,0
418,1987,1,10.5077,9.801078,11.92737,10.45237,5.411519,5.288267,0
418,1988,1,10.51909,9.805801,11.93445,10.45775,5.477967,5.846439,0
418,1989,1,10.54313,9.822836,11.95269,10.47521,5.672371,6.381816,0
418,1990,1,10.58423,9.859576,11.98337,10.51005,5.938097,6.689599,0
418,1991,1,10.61633,9.882507,12.00788,10.53349,6.275793,7.075809,0
418,1992,1,10.6502,9.904513,12.03472,10.55597,6.570758,7.51915,0
418,1993,1,10.6818,9.92562,12.05986,10.57752,6.897787,7.922624,0
418,1994,1,10.70448,9.930001,12.07945,10.58711,7.201401,8.23031,0
418,1995,1,10.71209,9.912445,12.09126,10.58113,7.481828,8.444407,0
418,1996,1,10.76117,9.962075,12.14448,10.63742,7.777295,8.688959,0
418,1997,1,10.78,9.980625,12.16908,10.66696,8.149007,9.067739,0
418,1998,1,10.83046,10.03912,12.22257,10.73248,8.482431,9.337678,0
418,1999,1,10.90175,10.09592,12.29291,10.80671,8.784029,9.5808,0
418,2000,0,10.94276,10.13692,12.33617,10.85244,9.03441,9.890757,0
418,2001,0,10.98437,10.19252,12.38173,10.90753,9.274296,10.04133,0
419,1991,1,11.22373,10.2649,12.65268,10.57526,3.728395,5.808143,0
419,1992,1,11.19967,10.24938,12.6295,10.55698,4.324413,6.052089,0
419,1993,1,11.17907,10.24384,12.6109,10.5481,4.757507,6.226537,0
419,1994,1,11.16133,10.2545,12.5948,10.55113,5.072631,6.719013,0
419,1995,1,11.14604,10.27667,12.58085,10.56233,5.403158,7.395721,0
419,1996,1,11.16652,10.33497,12.60107,10.61363,5.769223,7.990577,0
419,1997,1,11.16875,10.40943,12.60585,10.67618,6.140413,8.203578,0
419,1998,1,11.19019,10.5099,12.63119,10.76657,6.39629,8.165079,0
419,1999,1,11.21328,10.61195,12.66519,10.86171,6.650577,8.01036,0
419,2000,0,11.23397,10.69897,12.68919,10.94032,6.871948,8.233237,0
419,2001,0,11.26629,10.79337,12.71999,11.03509,7.10703,8.900549,0
420,1981,0,9.315646,8.62741,10.51896,9.12709,-1,1.94591,1
420,1982,0,9.345679,8.666777,10.55001,9.163619,-1,2.079442,1
420,1983,0,9.375857,8.716279,10.58227,9.207099,.4116845,2.564949,0
420,1984,1,9.410699,8.791193,10.61329,9.273192,1.006076,3.178054,0
420,1985,0,9.475823,8.89815,10.68935,9.365076,1.314926,3.401197,0
420,1986,0,9.537505,9.000062,10.75846,9.456278,1.509135,3.555348,0
420,1987,0,9.6091,9.086672,10.83323,9.540374,1.64329,3.663562,0
420,1988,0,9.669914,9.18049,10.89706,9.625011,1.737898,3.850147,0
420,1989,0,9.73176,9.267966,10.9607,9.705999,1.99142,4.430817,0
420,1990,0,9.798058,9.346405,11.02515,9.782092,2.285409,4.644391,0
420,1991,0,9.855286,9.430245,11.07761,9.857956,2.252465,4.488636,0
420,1992,0,9.90446,9.503893,11.12566,9.925227,2.219179,4.41884,0
420,1993,0,9.948101,9.576816,11.16714,9.990767,2.187017,4.488636,0
420,1994,0,9.984219,9.665893,11.20105,10.06504,2.155892,4.820282,0
420,1995,0,10.01744,9.765401,11.231,10.14717,2.126068,4.779123,0
420,1996,0,10.13047,9.889851,11.30817,10.26021,2.097273,4.89784,0
420,1997,0,10.19882,10.02965,11.35086,10.38148,2.069687,5.056246,0
420,1998,0,10.31016,10.18106,11.41996,10.51614,2.043152,5.09375,0
420,1999,0,10.46035,10.30708,11.506,10.63369,2.139545,5.105946,0
420,2000,0,10.53532,10.43335,11.55619,10.74377,2.561293,5.220356,0
420,2001,0,10.60252,10.57418,11.6025,10.86795,3.182518,5.513429,0
421,1981,1,9.649801,7.46857,11.07932,8.474578,3.557104,5.802118,0
421,1982,0,9.687212,7.51534,11.1156,8.510678,3.544222,5.746203,0
421,1983,0,9.719782,7.562883,11.14856,8.544195,3.524857,5.655992,0
421,1984,0,9.749207,7.609643,11.17916,8.579151,3.545706,5.713733,0
421,1985,1,9.798841,7.663776,11.22943,8.620528,3.59632,5.765191,0
421,1986,1,9.846957,7.713293,11.27825,8.66121,3.631761,5.799093,0
421,1987,0,9.904144,7.748971,11.3336,8.698175,3.690852,5.913503,0
