"firm","year","pat_any","lgspilltec1","lgspillsic1","lgmalspilltec1","lgmalspillsic1","lgrd1","lsales1","lgrd1_dum"
351,1988,1,8.243825,4.192733,10.47098,6.07849,3.400012,6.475433,0
351,1989,1,8.301467,4.252213,10.52334,6.110695,3.4163,6.697034,0
351,1990,1,8.3576,4.31086,10.57597,6.144494,3.423988,6.899723,0
351,1991,1,8.404425,4.378949,10.62186,6.185877,3.461581,6.993015,0
351,1992,1,8.450263,4.428247,10.66437,6.214944,3.486265,6.986567,0
351,1993,1,8.493252,4.478765,10.70425,6.247062,3.502795,7.064759,0
351,1994,0,8.533526,4.522298,10.73816,6.271016,3.512837,7.33106,0
351,1995,0,8.580406,4.567804,10.77196,6.294073,3.548506,7.527256,0
351,1996,1,8.659925,4.625319,10.82719,6.374331,3.602305,7.629976,0
351,1997,1,8.714411,4.695102,10.86893,6.44175,3.693377,7.810353,0
351,1998,0,8.768043,4.770366,10.91427,6.546943,3.783331,7.975564,0
351,1999,1,8.819421,4.830603,10.95637,6.637223,3.891726,8.122668,0
351,2000,0,8.850442,4.865192,10.9863,6.705253,4.058455,8.237215,0
351,2001,0,8.870573,4.906008,11.00668,6.775234,4.204357,8.360773,0
352,1981,0,9.207497,8.786396,10.47476,9.762667,4.655716,3.931826,0
352,1982,0,9.238809,8.818583,10.50646,9.79188,4.627272,3.828641,0
352,1983,0,9.291454,8.879851,10.55031,9.842955,4.594862,3.78419,0
352,1984,0,9.358467,8.960086,10.60096,9.911159,4.561672,3.988984,0
352,1985,0,9.460543,9.055831,10.69037,9.999976,4.528081,4.234107,0
352,1986,1,9.554755,9.144452,10.77302,10.08377,4.553643,4.174387,0
352,1987,1,9.661441,9.245914,10.86423,10.17824,4.529163,4.127134,0
352,1988,0,9.755939,9.326717,10.94423,10.2539,4.460296,3.988984,0
352,1989,0,9.85079,9.408342,11.02446,10.33015,4.424961,4.356709,0
352,1990,0,9.954617,9.492609,11.10877,10.41216,4.389378,4.343805,0
352,1991,0,10.03921,9.549399,11.17702,10.46861,4.353484,4.369448,0
352,1992,0,10.11633,9.588776,11.23933,10.51222,4.346911,4.158883,0
352,1993,0,10.1869,9.620705,11.29519,10.54932,4.337834,4.077538,0
352,1994,0,10.24355,9.635654,11.34017,10.5687,4.29819,3.637586,0
352,1995,0,10.28234,9.620616,11.37387,10.5642,4.245959,3.555348,0
352,1996,0,10.35496,9.670974,11.44284,10.6202,4.227178,3.258096,0
352,1997,0,10.41084,9.692452,11.49074,10.64995,4.208343,3.044523,0
352,1998,0,10.49277,9.745538,11.56251,10.70831,4.143827,2.995732,0
352,1999,0,10.59586,9.8045,11.65159,10.77839,4.084309,2.639057,0
352,2000,0,10.6629,9.851119,11.70975,10.82442,4.012173,2.484907,0
352,2001,0,10.72816,9.88242,11.76753,10.86574,3.962528,2.197225,0
356,1981,1,9.588325,9.246373,11.11065,9.454023,8.167262,7.847372,0
356,1982,1,9.633915,9.291775,11.15665,9.499157,8.123246,7.927685,0
356,1983,1,9.692996,9.351066,11.20889,9.558214,8.092287,7.993958,0
356,1984,1,9.758,9.419746,11.26196,9.625941,8.072667,8.017637,0
356,1985,1,9.823697,9.489758,11.32096,9.694819,8.071576,8.042056,0
356,1986,1,9.888535,9.557832,11.37852,9.761449,8.078352,8.092851,0
356,1987,1,9.955717,9.634592,11.43707,9.836565,8.103883,8.221479,0
356,1988,1,10.03013,9.724683,11.49545,9.923589,8.135021,8.200837,0
356,1989,1,10.11542,9.827231,11.56135,10.02224,8.181597,8.311399,0
356,1990,1,10.21138,9.94099,11.63478,10.13051,8.233479,8.33711,0
356,1991,1,10.30693,10.0502,11.70754,10.23514,8.297237,8.554874,0
356,1992,1,10.39869,10.159,11.77486,10.3397,8.3585,8.652773,0
356,1993,1,10.49189,10.26765,11.84249,10.44477,8.441064,8.726968,0
356,1994,1,10.57244,10.36098,11.90007,10.53549,8.507928,8.772145,0
356,1995,1,10.64332,10.44792,11.94936,10.6201,8.545803,8.650325,0
356,1996,1,10.71528,10.53533,12.00206,10.70606,8.600711,8.819369,0
356,1997,1,10.78828,10.62308,12.05356,10.79231,8.66737,8.902047,0
356,1998,1,10.87182,10.71353,12.12019,10.8821,8.747395,9.049937,0
356,1999,1,10.97524,10.81262,12.19924,10.9897,8.858673,9.130973,0
356,2000,0,11.06534,10.88673,12.26937,11.0826,8.946894,9.201602,0
356,2001,0,11.14598,10.94158,12.32588,11.15935,9.038396,9.293026,0
359,1981,0,5.207846,7.088409,8.485166,8.28352,-1,7.898411,1
359,1982,0,5.230143,7.108289,8.511564,8.303288,-1,8.007367,1
359,1983,0,5.249537,7.118149,8.551148,8.311273,-1,8.112827,1
359,1984,0,5.275354,7.135878,8.593916,8.327203,-1,8.268476,1
359,1985,0,5.319935,7.15072,8.684105,8.34659,-1,8.376781,1
359,1986,0,5.387639,7.175156,8.765842,8.370879,-1,8.498418,1
359,1987,0,5.469134,7.213432,8.854024,8.412378,-1,8.699348,1
359,1988,1,5.572495,7.248668,8.929823,8.443813,-1,8.847935,1
359,1989,0,5.688743,7.274029,9.006323,8.46952,-1,8.897272,1
359,1990,0,5.807957,7.299601,9.08638,8.500653,-1,8.997271,1
359,1991,0,5.948381,7.340363,9.148277,8.5377,-1,9.046644,1
359,1992,1,6.069499,7.377579,9.203651,8.566696,-1,9.123584,1
359,1993,0,6.156377,7.40837,9.250463,8.588679,-1,8.991438,1
359,1994,0,6.234885,7.432765,9.285457,8.603693,-1,9.022805,1
359,1995,0,6.291512,7.458239,9.307575,8.61466,-1,8.849371,1
359,1996,0,6.365736,7.473041,9.380555,8.630593,-1,8.802221,1
359,1997,0,6.478796,7.489399,9.421549,8.647821,-1,8.812843,1
359,1998,0,6.612066,7.504428,9.495058,8.662413,-1,8.496582,1
359,1999,0,6.760604,7.524319,9.584541,8.676966,-1,8.713418,1
359,2000,0,6.909077,7.559787,9.645712,8.701318,-1,8.824384,1
359,2001,0,7.062291,7.587209,9.709393,8.724104,-1,8.832295,1
363,1981,1,10.19529,5.971007,11.65117,7.722855,5.261852,6.428105,0
363,1982,1,10.2433,6.640502,11.69213,7.938137,5.21033,6.458338,0
363,1983,1,10.29081,7.007167,11.73238,8.107016,5.175089,6.568078,0
363,1984,1,10.33473,7.252835,11.76984,8.231873,5.147895,6.690842,0
363,1985,1,10.39358,7.452127,11.82553,8.3703,5.144326,6.816736,0
363,1986,1,10.44938,7.623875,11.87886,8.493881,5.152585,6.838405,0
363,1987,1,10.50926,7.770727,11.93634,8.604024,5.186337,7.030858,0
363,1988,1,10.55905,7.898032,11.98563,8.699659,5.243718,7.290293,0
363,1989,1,10.60979,8.0107,12.03703,8.789162,5.302611,7.366445,0
363,1990,1,10.65966,8.117263,12.08911,8.87343,5.348825,7.457032,0
363,1991,0,10.70412,8.213916,12.1359,8.949548,5.485731,7.859413,0
363,1992,0,10.74131,8.292635,12.1762,9.015561,5.559493,7.841886,0
363,1993,1,10.77549,8.369459,12.21358,9.077868,5.605474,7.872074,0
363,1994,0,10.79987,8.429782,12.24198,9.123239,5.634914,7.866722,0
363,1995,0,10.81578,8.477857,12.26377,9.154582,5.666661,7.957528,0
363,1996,1,10.84202,8.485249,12.29919,9.163192,5.702895,8.043663,0
363,1997,0,10.86073,8.498387,12.32493,9.166059,5.735842,8.078068,0
363,1998,0,10.89985,8.514178,12.36747,9.182292,5.778093,8.11552,0
363,1999,0,10.93898,8.528445,12.41252,9.197515,5.82202,8.149024,0
363,2000,0,10.97418,8.540426,12.44868,9.210752,5.852603,8.2343,0
363,2001,0,10.98634,8.555282,12.46904,9.218302,5.884814,8.267192,0
365,1981,0,7.533373,7.370042,10.17692,8.183286,-1,3.78419,1
365,1982,1,7.5721,7.423983,10.21113,8.2419,0.4721809,3.73767,0
365,1983,1,7.601485,7.450383,10.2416,8.286831,1.055121,3.7612,0
365,1984,1,7.628902,7.488822,10.2711,8.337937,1.359275,3.850147,0
365,1985,1,7.661126,7.531548,10.31471,8.39355,1.549521,3.970292,0
365,1986,1,7.701514,7.568056,10.35947,8.445752,1.678935,4.158883,0
365,1987,1,7.752859,7.624252,10.41138,8.509477,1.772175,4.26268,0
365,1988,1,7.800651,7.664365,10.45766,8.561072,1.838982,4.276666,0
365,1989,1,7.855726,7.694606,10.50823,8.6067,1.886053,4.49981,0
365,1990,1,7.908255,7.732756,10.56002,8.655401,1.917685,4.634729,0
365,1991,0,7.960718,7.779941,10.60774,8.708062,2.091395,4.727388,0
365,1992,0,8.009933,7.806834,10.6509,8.744534,2.209633,4.682131,0
365,1993,0,8.054272,7.825725,10.69222,8.776841,2.178643,4.75359,0
365,1994,0,8.094941,7.835407,10.7268,8.80064,2.265477,4.867535,0
365,1995,1,8.156,7.835646,10.76064,8.81889,2.329572,4.997212,0
365,1996,1,8.201319,7.836432,10.80654,8.837099,2.27746,5.049856,0
365,1997,0,8.250445,7.84676,10.8467,8.860767,2.331084,5.02388,0
365,1998,1,8.304244,7.853779,10.89394,8.899024,2.274867,5.036952,0
365,1999,0,8.349921,7.865871,10.94038,8.938926,2.223173,5.043425,0
365,2000,0,8.387012,7.899921,10.97619,8.985909,2.17547,5.105946,0
365,2001,0,8.424734,7.935126,11.00331,9.014666,2.236068,5.043425,0
372,1981,1,9.712231,7.985144,11.16563,8.779035,6.265154,7.851272,0
372,1982,0,9.755882,8.017443,11.20824,8.816059,6.208072,7.868637,0
372,1983,1,9.805753,8.062431,11.25331,8.865205,6.219052,8.006701,0
372,1984,0,9.857751,8.115121,11.29824,8.92215,6.236571,8.006368,0
372,1985,0,9.916577,8.168112,11.35316,8.980748,6.242669,8.052297,0
372,1986,1,9.974123,8.221786,11.40709,9.039354,6.169203,7.811974,0
372,1987,1,10.03696,8.288853,11.46414,9.109907,6.106183,7.966587,0
372,1988,1,10.10096,8.359315,11.51841,9.187438,6.046376,7.924072,0
372,1989,1,10.17257,8.431061,11.5784,9.270562,5.979761,8.02715,0
372,1990,1,10.24762,8.496889,11.64209,9.35281,5.925518,8.101678,0
372,1991,1,10.32319,8.567222,11.7044,9.436931,5.863127,8.147288,0
372,1992,1,10.39585,8.644862,11.76145,9.524858,5.806664,8.186743,0
372,1993,1,10.47094,8.723759,11.81892,9.61482,5.750051,8.245384,0
372,1994,1,10.53665,8.7977,11.86777,9.695514,5.667826,8.296047,0
372,1995,1,10.59254,8.867126,11.90884,9.769853,5.617347,8.358666,0
372,1996,1,10.6544,8.954558,11.95752,9.854729,5.569973,8.410053,0
372,1997,1,10.7132,9.036148,12.00248,9.9364,5.533638,8.479283,0
372,1998,1,10.78295,9.113799,12.06119,10.01758,5.49934,8.532869,0
372,1999,0,10.86545,9.200331,12.12859,10.11361,5.471802,8.55891,0
372,2000,0,10.94073,9.286237,12.18802,10.20208,5.458235,8.573384,0
372,2001,0,11.00427,9.37865,12.23435,10.29197,5.479425,8.650849,0
373,1981,1,8.074088,6.3857,9.993785,7.524022,-1,5.880533,1
373,1982,0,8.093739,6.368195,10.02821,7.519059,-1,5.963579,1
373,1983,1,8.111051,6.358336,10.06034,7.519058,0.4116845,5.916202,0
373,1984,0,8.12591,6.351621,10.0905,7.522449,1.006076,5.921578,0
373,1985,1,8.152192,6.339279,10.13615,7.520048,1.314926,6.180017,0
373,1986,0,8.188938,6.392746,10.18334,7.563591,1.509135,6.12905,0
373,1987,1,8.234168,6.432992,10.23666,7.599072,1.64329,6.190315,0
373,1988,0,8.282068,6.489429,10.28516,7.655196,1.737898,6.343881,0
373,1989,1,8.339525,6.542837,10.3382,7.712366,1.804881,6.487684,0
373,1990,0,8.397584,6.596798,10.39166,7.766731,1.851325,6.548219,0
373,1991,0,8.447562,6.642739,10.43985,7.812916,1.882348,6.529419,0
373,1992,0,8.494528,6.682773,10.48266,7.853831,1.901939,6.467699,0
373,1993,1,8.537014,6.71373,10.52256,7.887945,1.914396,6.53814,0
373,1994,1,8.567258,6.721352,10.55377,7.905624,1.751877,6.536692,0
373,1995,1,8.593074,6.731131,10.58084,7.92557,1.589358,6.673298,0
373,1996,1,8.626911,6.758122,10.62032,7.960129,1.645746,6.893656,0
373,1997,0,8.653388,6.780479,10.65217,7.989298,1.687721,6.712956,0
373,1998,0,8.692951,6.810087,10.69602,8.035293,1.525202,6.650279,0
373,1999,0,8.722133,6.819063,10.73883,8.063646,1.362683,6.624065,0
373,2000,0,8.74757,6.827933,10.77289,8.093485,1.200164,6.651572,0
373,2001,0,8.770536,6.842087,10.79675,8.121808,1.037645,6.775366,0
374,1981,0,8.888977,6.291199,10.82269,7.559351,-1,7.086738,1
374,1982,0,8.93926,6.286715,10.86002,7.560005,-1,6.930495,1
374,1983,0,8.985871,6.26753,10.89318,7.559985,-1,6.77079,1
374,1984,0,9.029824,6.246675,10.92448,7.560905,-1,7.004882,1
374,1985,0,9.082773,6.214989,10.97185,7.55551,-1,7.114769,1
374,1986,0,9.1364,6.209604,11.01852,7.587935,-1,7.13966,1
374,1987,0,9.190467,6.185472,11.06981,7.609648,-1,7.317213,1
374,1988,0,9.2386,6.202521,11.11474,7.654572,-1,7.561121,1
374,1989,1,9.289028,6.236201,11.16243,7.70395,-1,7.494986,1
374,1990,1,9.337321,6.277443,11.21128,7.754353,-1,7.60589,1
374,1991,1,9.382253,6.298532,11.25554,7.794425,-1,7.491645,1
374,1992,1,9.415918,6.309317,11.29334,7.823787,-1,7.439559,1
374,1993,0,9.446301,6.301769,11.32864,7.843953,-1,7.689371,1
374,1994,0,9.46762,6.284566,11.35643,7.848199,-1,7.828436,1
374,1995,1,9.481995,6.275762,11.37986,7.854233,-1,8.019613,1
374,1996,0,9.503166,6.276768,11.41736,7.867356,-1,7.952615,1
374,1997,0,9.520267,6.281736,11.44713,7.879585,-1,7.81843,1
374,1998,0,9.555136,6.284997,11.48834,7.909795,-1,7.784473,1
374,1999,0,9.591136,6.283682,11.5302,7.925695,-1,7.739359,1
374,2000,0,9.624911,6.272853,11.56235,7.942028,-1,7.965199,1
374,2001,0,9.63174,6.260625,11.58029,7.943365,-1,7.983781,1
375,1981,1,8.582793,8.350288,10.85339,8.839262,6.196162,6.827629,0
375,1982,1,8.654404,8.398871,10.90072,8.891737,6.153046,6.801283,0
375,1983,1,8.719329,8.443838,10.9471,8.943917,6.118013,6.699501,0
375,1984,1,8.775707,8.478316,10.98981,8.986721,6.085837,6.684612,0
375,1985,1,8.833477,8.512398,11.04168,9.029308,6.039885,6.738153,0
375,1986,1,8.890145,8.545079,11.09194,9.070758,6.028808,6.816736,0
375,1987,1,8.932356,8.540533,11.13994,9.086407,6.041808,6.892642,0
375,1988,1,8.964991,8.54025,11.18134,9.103394,6.081021,6.929517,0
375,1989,1,8.997143,8.551039,11.22599,9.129086,6.115645,7.026427,0
375,1990,1,9.035132,8.569564,11.27415,9.160486,6.15064,7.113142,0
375,1991,1,9.073762,8.601131,11.32114,9.201,6.1825,7.281386,0
375,1992,1,9.103372,8.617968,11.36007,9.227338,6.216197,7.297091,0
375,1993,1,9.130129,8.634577,11.39693,9.252272,6.262933,7.3473,0
375,1994,1,9.146356,8.64255,11.42525,9.268819,6.292817,7.330405,0
375,1995,1,9.151775,8.641008,11.44623,9.276653,6.317811,7.377134,0
375,1996,1,9.155334,8.617841,11.47273,9.267012,6.359984,7.41698,0
375,1997,1,9.160473,8.597524,11.49564,9.25977,6.37076,7.376508,0
375,1998,1,9.190144,8.577909,11.53719,9.272808,6.368437,7.422971,0
375,1999,0,9.227502,8.585687,11.58449,9.308064,6.347831,7.388946,0
375,2000,0,9.263093,8.569032,11.62696,9.330911,6.328065,7.466228,0
375,2001,0,9.271509,8.556212,11.64843,9.33055,6.3217,7.482119,0
377,1981,1,10.11113,6.492997,11.47006,7.861496,3.557104,4.584968,0
377,1982,0,10.15739,6.540716,11.50941,7.931703,3.544222,4.672829,0
377,1983,1,10.20133,6.616551,11.54668,8.012312,3.524857,4.584968,0
377,1984,1,10.24208,6.682001,11.58152,8.080515,3.545706,4.727388,0
377,1985,1,10.29935,6.752656,11.63492,8.149673,3.59632,4.691348,0
377,1986,0,10.35339,6.812869,11.68603,8.212631,3.517743,4.65396,0
377,1987,1,10.41102,6.861334,11.74135,8.270545,3.485395,4.727388,0
377,1988,1,10.45969,6.906536,11.78877,8.324435,3.411745,4.89784,0
377,1989,1,10.50892,6.952813,11.83828,8.378514,3.384743,4.744932,0
377,1990,1,10.55809,6.994715,11.88879,8.429943,3.356427,4.85203,0
377,1991,1,10.60243,7.031785,11.93415,8.480926,3.326877,4.812184,0
377,1992,1,10.63945,7.044956,11.97323,8.512306,3.337005,4.905275,0
377,1993,1,10.67391,7.052317,12.00968,8.540741,3.379583,5.01728,0
377,1994,1,10.69981,7.043588,12.03795,8.556808,3.410194,5.056246,0
377,1995,1,10.71889,7.027231,12.06048,8.563964,3.465111,5.361292,0
377,1996,1,10.75243,7.015178,12.0982,8.560291,3.505533,5.529429,0
377,1997,1,10.77665,7.00356,12.12594,8.558904,3.564005,5.53339,0
377,1998,0,10.8219,7.111491,12.16874,8.624449,3.659367,5.497168,0
377,1999,0,10.86631,7.212895,12.21243,8.692258,3.731265,5.438079,0
377,2000,0,10.90361,7.341103,12.24699,8.771964,3.763844,5.765191,0
377,2001,0,10.91874,7.303917,12.26622,8.758782,3.787166,5.56452,0
379,1981,1,9.953553,6.155707,11.20998,8.336175,3.962569,4.204693,0
379,1982,1,9.982047,6.203178,11.2411,8.368736,3.902254,4.174387,0
379,1983,1,10.00455,6.258951,11.26851,8.405856,3.873786,4.174387,0
379,1984,1,10.02693,6.312048,11.29528,8.454969,3.844027,4.204693,0
379,1985,1,10.06271,6.379465,11.34595,8.514463,3.813431,4.317488,0
379,1986,1,10.10074,6.44603,11.39551,8.578306,3.813193,4.564348,0
379,1987,1,10.14647,6.499493,11.45183,8.6454,3.838747,4.70048,0
379,1988,1,10.18626,6.543866,11.5001,8.697123,3.855059,4.718499,0
379,1989,1,10.22994,6.599787,11.55053,8.750567,3.863394,4.859812,0
379,1990,1,10.27508,6.65551,11.60244,8.806455,3.93751,5.030438,0
379,1991,1,10.31642,6.714757,11.64719,8.851929,4.030908,5.075174,0
379,1992,1,10.35306,6.781486,11.6881,8.894259,4.058767,5.062595,0
379,1993,1,10.38902,6.847262,11.72614,8.933728,4.0961,5.081404,0
379,1994,1,10.42074,6.905521,11.75746,8.961363,4.189283,5.241747,0
379,1995,1,10.45491,6.975456,11.78694,8.988788,4.24305,5.303305,0
379,1996,1,10.50454,7.069978,11.83833,9.050541,4.296577,5.455321,0
379,1997,1,10.55049,7.191327,11.87707,9.116507,4.387397,5.56452,0
379,1998,1,10.59516,7.321084,11.92286,9.187354,4.454607,5.713733,0
379,1999,0,10.63344,7.44972,11.96818,9.257076,4.547923,5.828946,0
379,2000,0,10.66036,7.530928,11.99825,9.297298,4.66402,5.968708,0
379,2001,0,10.68219,7.607866,12.02351,9.335886,4.732164,5.971262,0
381,1981,0,9.85447,7.013016,11.38251,8.295374,3.962569,4.110874,0
381,1982,1,9.897337,7.075901,11.42134,8.344757,3.902254,4.127134,0
381,1983,1,9.943086,7.132064,11.46068,8.395961,3.84192,4.110874,0
381,1984,1,9.984331,7.175503,11.49734,8.438912,3.750126,4.394449,0
381,1985,1,10.05411,7.215476,11.55869,8.482831,3.662206,4.553877,0
381,1986,1,10.11818,7.261929,11.61653,8.527328,3.651519,4.454347,0
381,1987,1,10.18281,7.295962,11.67761,8.567431,3.673563,4.574711,0
381,1988,1,10.23646,7.328078,11.72943,8.606311,3.718863,4.787492,0
381,1989,1,10.291,7.366291,11.78273,8.650146,3.749855,4.962845,0
381,1990,1,10.34396,7.406264,11.83634,8.694915,3.769146,5.003946,0
381,1991,1,10.38674,7.444631,11.8825,8.74249,3.779107,5.01728,0
381,1992,1,10.42341,7.474566,11.92259,8.776731,3.756232,4.976734,0
381,1993,1,10.45503,7.494762,11.95865,8.808188,3.75891,5.049856,0
381,1994,1,10.4735,7.518067,11.98473,8.836625,3.782127,5.010635,0
381,1995,1,10.48042,7.538218,12.00342,8.859694,3.865746,5.204007,0
381,1996,1,10.50727,7.551741,12.03986,8.874822,3.927338,5.463832,0
381,1997,1,10.5159,7.565849,12.06234,8.889976,3.991867,5.68358,0
381,1998,1,10.54477,7.571169,12.10084,8.923841,4.057046,5.749393,0
381,1999,0,10.57227,7.625854,12.14102,8.979403,4.122758,5.948035,0
381,2000,0,10.59685,7.652756,12.17245,9.027671,4.309992,6.628041,0
381,2001,0,10.60031,7.655987,12.19041,9.036834,4.451169,6.678342,0
383,1981,1,8.609845,8.559984,10.2983,9.107444,-1,5.627621,1
383,1982,1,8.632756,8.598741,10.32582,9.142258,-1,5.693732,1
383,1983,1,8.645358,8.635182,10.34536,9.172537,-1,5.726848,1
383,1984,1,8.660923,8.674188,10.3656,9.20426,-1,5.030438,1
383,1985,0,8.694222,8.709647,10.40381,9.236559,-1,5.247024,1
383,1986,1,8.731687,8.728206,10.44296,9.257549,-1,4.976734,1
383,1987,1,8.774842,8.732403,10.49029,9.273077,-1,5.402678,1
383,1988,1,8.81281,8.733227,10.53126,9.283347,-1,5.407172,1
383,1989,1,8.854762,8.739393,10.57551,9.298484,-1,5.147494,1
383,1990,1,8.897969,8.752253,10.62193,9.319804,0.8762093,5.303305,0
383,1991,1,8.935125,8.765705,10.66239,9.340156,1.70642,5.393628,0
383,1992,1,8.967518,8.776687,10.69905,9.356554,2.083025,5.463832,0
383,1993,1,9.002656,8.791993,10.7347,9.376867,2.41409,5.505332,0
383,1994,1,9.034696,8.794078,10.7651,9.386397,2.45352,5.631212,0
383,1995,1,9.069524,8.782563,10.79557,9.386188,2.482237,5.616771,0
383,1996,0,9.127775,8.785557,10.84712,9.402533,2.582555,5.746203,0
383,1997,0,9.180344,8.808931,10.89074,9.431247,2.724334,6.214608,0
383,1998,0,9.221603,8.84422,10.9341,9.467552,2.826302,6.302619,0
383,1999,0,9.255883,8.891813,10.97344,9.508397,2.954664,6.543912,0
383,2000,0,9.277467,8.91695,11.00017,9.533099,3.135604,6.690842,0
383,2001,0,9.293099,8.940325,11.01977,9.555674,3.261973,6.771935,0
384,1981,0,9.835449,6.637389,11.1344,7.583807,3.557104,4.060443,0
384,1982,1,9.864349,6.689516,11.16587,7.628201,3.496789,4.158883,0
384,1983,0,9.888345,6.768447,11.19472,7.693308,3.386667,4.060443,0
384,1984,1,9.902282,6.834807,11.22017,7.756099,3.280311,3.871201,0
384,1985,1,9.960612,6.906731,11.27977,7.827359,3.177899,4.060443,0
384,1986,1,10.01367,6.979777,11.33567,7.900068,3.197361,4.025352,0
384,1987,1,10.07004,7.02711,11.39687,7.957067,3.210077,4.110874,0
384,1988,1,10.11965,7.062328,11.44961,8.00139,3.216111,4.204693,0
384,1989,1,10.17154,7.094229,11.50391,8.043796,3.216127,4.26268,0
384,1990,1,10.22132,7.117357,11.55869,8.082664,3.210615,4.276666,0
384,1991,1,10.26471,7.146373,11.60519,8.119431,3.246443,4.343805,0
384,1992,1,10.30775,7.174886,11.64896,8.152644,3.269765,4.356709,0
384,1993,1,10.347,7.20232,11.68879,8.183881,3.285209,4.406719,0
384,1994,1,10.3834,7.233856,11.72233,8.212747,3.294372,4.430817,0
384,1995,1,10.42208,7.258937,11.75379,8.233139,3.259679,4.59512,0
384,1996,1,10.48843,7.293349,11.81165,8.275097,3.266235,4.691348,0
384,1997,1,10.52531,7.344508,11.84855,8.331326,3.268831,4.75359,0
384,1998,0,10.57235,7.405654,11.89713,8.403189,3.268127,4.875197,0
384,1999,0,10.61643,7.473256,11.94706,8.474556,3.337069,4.969813,0
384,2000,0,10.64922,7.515934,11.98101,8.522566,3.389373,5.01728,0
384,2001,0,10.67778,7.561972,12.01094,8.566017,3.457865,4.983607,0
386,1981,0,9.700245,0.2623642,10.74061,5.78321,-1,6.517671,1
386,1982,1,9.727428,0.2726598,10.77167,5.864966,-1,6.741701,1
386,1983,0,9.747948,0.1235697,10.79829,5.949313,-1,6.828712,1
386,1984,0,9.768676,-0.0239664,10.8241,6.010408,-1,6.866933,1
386,1985,0,9.7977,-0.0900758,10.87036,6.159406,-1,7.003974,1
386,1986,0,9.830752,-0.1529141,10.91663,6.282494,-1,7.221105,1
386,1987,0,9.871364,-0.1794927,10.96944,6.393057,-1,7.497762,1
386,1988,0,9.907032,-0.2064541,11.01466,6.484329,-1,7.671827,1
386,1989,0,9.947952,-0.0093975,11.06263,6.570268,-1,7.728416,1
386,1990,0,9.990763,0.1434774,11.11235,6.654086,-1,7.794823,1
386,1991,0,10.03151,0.1732807,11.15617,6.710763,-1,7.90949,1
386,1992,0,10.06708,0.1733377,11.19603,6.757325,-1,7.929846,1
386,1993,0,10.10304,0.1698146,11.23369,6.793252,-1,7.985144,1
386,1994,0,10.13587,0.1633481,11.26507,6.813982,-1,8.059277,1
386,1995,0,10.17258,0.1725372,11.2955,6.818651,-1,8.141772,1
386,1996,0,10.22103,0.2745039,11.34463,6.843071,-1,8.23483,1
386,1997,0,10.27027,0.1810674,11.38417,6.82128,-1,8.322638,1
386,1998,0,10.31405,0.1946627,11.42837,6.815464,-1,8.701014,1
386,1999,0,10.34913,0.2504434,11.47032,6.818638,-1,8.880446,1
386,2000,0,10.37557,0.2928659,11.49827,6.826313,-1,9.122273,1
386,2001,0,10.39596,0.3893502,11.52087,6.842777,-1,9.225919,1
387,1981,1,8.966637,7.446468,10.81156,8.243335,5.954999,7.344073,0
387,1982,1,9.019176,7.491751,10.85056,8.289289,5.925128,7.668561,0
387,1983,1,9.063079,7.545907,10.88449,8.346178,5.932358,7.837949,0
387,1984,1,9.094553,7.58075,10.915,8.389296,5.924807,7.516433,0
387,1985,1,9.134458,7.621061,10.96195,8.436379,5.882405,7.514255,0
387,1986,1,9.171786,7.664417,11.00782,8.481275,5.849145,7.551712,0
387,1987,1,9.19532,7.687098,11.05416,8.507799,5.805359,7.350516,0
387,1988,1,9.208298,7.688805,11.09261,8.5187,5.771237,7.562161,0
387,1989,1,9.226819,7.698333,11.13427,8.535762,5.720994,7.747597,0
387,1990,1,9.251912,7.710073,11.17909,8.554062,5.688511,7.752765,0
387,1991,1,9.278826,7.727407,11.21983,8.575664,5.687177,7.868637,0
387,1992,1,9.302358,7.737147,11.25585,8.58862,5.729063,7.947325,0
387,1993,1,9.320156,7.744087,11.28864,8.599119,5.752191,7.839526,0
387,1994,1,9.331851,7.754053,11.31462,8.609044,5.740571,7.901748,0
387,1995,1,9.337713,7.762002,11.33737,8.612235,5.714046,7.826044,0
387,1996,1,9.348064,7.76834,11.37507,8.61467,5.688151,7.877397,0
387,1997,1,9.360495,7.788759,11.4056,8.630088,5.687128,8.015657,0
387,1998,1,9.387142,7.816545,11.44645,8.663691,6.053001,8.212026,0
387,1999,1,9.421691,7.88369,11.48894,8.728765,6.185398,8.750208,0
387,2000,0,9.433299,7.91466,11.51758,8.770103,6.227282,8.422223,0
387,2001,0,9.440921,7.932039,11.53739,8.786215,6.293078,8.562931,0
388,1981,1,9.381534,4.987025,11.09704,7.500198,5.261852,6.641182,0
388,1982,1,9.415019,5.066177,11.12813,7.543035,5.21033,6.776507,0
388,1983,1,9.43883,5.11704,11.15274,7.582442,5.047811,6.75227,0
388,1984,1,9.460909,5.15974,11.17675,7.622111,4.885292,6.96508,0
388,1985,1,9.501787,5.209321,11.22076,7.66551,4.722773,6.927558,0
388,1986,1,9.543499,5.271605,11.26484,7.705332,4.560254,7.05099,0
388,1987,1,9.593754,5.335849,11.31698,7.748124,4.397735,7.280697,0
388,1988,1,9.639675,5.397752,11.36261,7.786313,4.235216,7.612337,0
388,1989,1,9.689375,5.454094,11.41121,7.827526,4.072697,7.799344,0
388,1990,1,9.738525,5.504042,11.46103,7.869698,3.910178,8.055475,0
